Postcode,Suburb,State,Lat,Lon,Category
3304,BESSIEBELLE,VIC,-38.150,141.970,Delivery Area
3472,BET BET,VIC,-36.920,143.760,Delivery Area
3888,BETE BOLONG,VIC,-37.150,148.880,Delivery Area
3888,BETE BOLONG NORTH,VIC,-37.150,148.880,Delivery Area
3691,BETHANGA,VIC,-36.280,146.910,Delivery Area
3472,BETLEY,VIC,-36.920,143.760,Delivery Area
3395,BEULAH,VIC,-35.940,142.420,Delivery Area
3590,BEVERFORD,VIC,-35.240,143.480,Delivery Area
3753,BEVERIDGE,VIC,-37.470,145.000,Delivery Area
3490,BIG DESERT,VIC,-35.200,141.600,Delivery Area
3231,BIG HILL,VIC,-38.460,144.110,Delivery Area
3555,BIG HILL,VIC,-36.830,144.230,Delivery Area
3799,BIG PATS CREEK,VIC,-37.760,145.750,Delivery Area
3707,BIGGARA,VIC,-36.280,148.030,Delivery Area
3858,BILLABONG,VIC,-37.970,146.690,Delivery Area
3533,BIMBOURIE,VIC,-35.360,142.790,Delivery Area
3896,BINDI,VIC,-37.110,147.810,Delivery Area
3966,BINGINWARRI,VIC,-38.580,146.450,Delivery Area
3898,BINGO MUNJIE,VIC,-37.020,147.470,Delivery Area
3483,BIRCHIP,VIC,-35.980,142.750,Delivery Area
3483,BIRCHIP WEST,VIC,-35.980,142.750,Delivery Area
3505,BIRDWOODTON,VIC,-34.200,142.060,Delivery Area
3242,BIRREGURRA,VIC,-38.310,143.790,Delivery Area
3918,BITTERN,VIC,-38.340,145.180,Delivery Area
3350,BLACK HILL,VIC,-37.560,143.820,Delivery Area
3381,BLACK RANGE,VIC,-36.940,143.210,Delivery Area
3193,BLACK ROCK,VIC,-37.990,145.030,Delivery Area
3193,BLACK ROCK NORTH,VIC,-37.990,145.030,Delivery Area
3130,BLACKBURN,VIC,-37.820,145.150,Delivery Area
3130,BLACKBURN NORTH,VIC,-37.820,145.150,Delivery Area
3130,BLACKBURN SOUTH,VIC,-37.820,145.150,Delivery Area
3401,BLACKHEATH,VIC,-36.460,142.310,Delivery Area
3844,BLACKWARRY,VIC,-38.410,146.640,Delivery Area
3458,BLACKWOOD,VIC,-37.450,144.290,Delivery Area
3992,BLACKWOOD FOREST,VIC,-38.490,145.620,Delivery Area
3942,BLAIRGOWRIE,VIC,-38.360,144.770,Delivery Area
3342,BLAKEVILLE,VIC,-37.600,144.230,Delivery Area
3364,BLAMPIED,VIC,-37.370,143.940,Delivery Area
3980,BLIND BIGHT,VIC,-38.210,145.340,Delivery Area
3352,BLOWHARD,VIC,-37.380,143.670,Delivery Area
3351,BO PEEP,VIC,-37.770,143.680,Delivery Area
3678,BOBINAWARRAH,VIC,-36.520,146.500,Delivery Area
3301,BOCHARA,VIC,-37.700,141.930,Delivery Area
3699,BOGONG,VIC,-36.810,147.220,Delivery Area
3669,BOHO,VIC,-36.700,145.770,Delivery Area
3669,BOHO SOUTH,VIC,-36.700,145.770,Delivery Area
3531,BOIGBEAT,VIC,-35.640,142.990,Delivery Area
3490,BOINKA,VIC,-35.200,141.600,Delivery Area
3860,BOISDALE,VIC,-37.880,146.990,Delivery Area
3387,BOLANGUM,VIC,-36.670,142.870,Delivery Area
3432,BOLINDA,VIC,-37.430,144.780,Delivery Area
3546,BOLTON,VIC,-34.960,142.880,Delivery Area
3305,BOLWARRA,VIC,-38.270,141.650,Delivery Area
3352,BOLWARRAH,VIC,-37.380,143.670,Delivery Area
3820,BONA VISTA,VIC,-38.210,145.960,Delivery Area
3888,BONANG,VIC,-37.150,148.880,Delivery Area
3196,BONBEACH,VIC,-38.060,145.120,Delivery Area
3691,BONEGILLA,VIC,-36.280,146.910,Delivery Area
3939,BONEO,VIC,-38.400,144.900,Delivery Area
3561,BONN,VIC,-36.300,144.670,Delivery Area
3335,BONNIE BROOK,VIC,,,Delivery Area
3720,BONNIE DOON,VIC,-37.020,145.860,Delivery Area
3352,BONSHAW,VIC,-37.380,143.670,Delivery Area
3260,BOOKAAR,VIC,-38.130,143.100,Delivery Area
3825,BOOLA,VIC,-37.700,146.360,Delivery Area
3960,BOOLARONG,VIC,-38.670,146.270,Delivery Area
3870,BOOLARRA,VIC,-38.380,146.280,Delivery Area
3870,BOOLARRA SOUTH,VIC,-38.380,146.280,Delivery Area
3880,BOOLE POOLE,VIC,-37.920,147.690,Delivery Area
3392,BOOLITE,VIC,-36.460,142.590,Delivery Area
3728,BOOMAHNOOMOONAH,VIC,-36.100,146.080,Delivery Area
3235,BOONAH,VIC,-38.470,143.930,Delivery Area
3163,BOORAN ROAD PO,VIC,-37.890,145.060,Delivery Area
3265,BOORCAN,VIC,-38.210,143.010,Delivery Area
3678,BOORHAMAN,VIC,-36.520,146.500,Delivery Area
3678,BOORHAMAN EAST,VIC,-36.520,146.500,Delivery Area
3685,BOORHAMAN NORTH,VIC,-36.100,146.220,Delivery Area
3723,BOOROLITE,VIC,-36.890,146.260,Delivery Area
3953,BOOROOL,VIC,-38.410,146.070,Delivery Area
3537,BOORT,VIC,-36.010,143.670,Delivery Area
3730,BOOSEY,VIC,-36.030,146.080,Delivery Area
3682,BORALMA,VIC,-36.240,146.410,Delivery Area
3379,BORNES HILL,VIC,-37.530,142.520,Delivery Area
3155,BORONIA,VIC,-37.860,145.280,Delivery Area
3518,BORUNG,VIC,-36.500,143.460,Delivery Area
3260,BOSTOCKS CREEK,VIC,-38.130,143.100,Delivery Area
3977,BOTANIC RIDGE,VIC,-38.210,145.320,Delivery Area
3599,BOUNDARY BEND,VIC,-34.740,143.140,Delivery Area
3465,BOWENVALE,VIC,-37.070,143.680,Delivery Area
3675,BOWEYA,VIC,-36.270,146.130,Delivery Area
3675,BOWEYA NORTH,VIC,-36.270,146.130,Delivery Area
3735,BOWMANS FOREST,VIC,-36.520,146.580,Delivery Area
3678,BOWSER,VIC,-36.520,146.500,Delivery Area
3128,BOX HILL,VIC,-37.820,145.120,Delivery Area
3129,BOX HILL NORTH,VIC,-37.800,145.130,Delivery Area
3128,BOX HILL SOUTH,VIC,-37.820,145.120,Delivery Area
3725,BOXWOOD,VIC,-36.320,145.800,Delivery Area
3463,BRADFORD,VIC,-36.980,143.950,Delivery Area
3361,BRADVALE,VIC,-37.780,143.410,Delivery Area
3195,BRAESIDE,VIC,-38.030,145.100,Delivery Area
3631,BRANDITT,VIC,,,Delivery Area
3150,BRANDON PARK,VIC,-37.880,145.170,Delivery Area
3821,BRANDY CREEK,VIC,-38.100,145.920,Delivery Area
3302,BRANXHOLME,VIC,-37.860,141.790,Delivery Area
3821,BRAVINGTON,VIC,-38.100,145.920,Delivery Area
3019,BRAYBROOK,VIC,-37.780,144.860,Delivery Area
3303,BREAKAWAY CREEK,VIC,-38.030,141.810,Delivery Area
3219,BREAKWATER,VIC,-38.180,144.380,Delivery Area
3227,BREAMLEA,VIC,-38.280,144.490,Delivery Area
3517,BRENANAH,VIC,-36.300,143.920,Delivery Area
3131,BRENTFORD SQUARE,VIC,-37.840,145.180,Delivery Area
3352,BREWSTER,VIC,-37.380,143.670,Delivery Area
3860,BRIAGOLONG,VIC,-37.880,146.990,Delivery Area
3088,BRIAR HILL,VIC,-37.710,145.120,Delivery Area
3723,BRIDGE CREEK,VIC,-36.890,146.260,Delivery Area
3516,BRIDGEWATER,VIC,-36.590,143.920,Delivery Area
3516,BRIDGEWATER NORTH,VIC,-36.590,143.920,Delivery Area
3516,BRIDGEWATER ON LODDON,VIC,-36.590,143.920,Delivery Area
3741,BRIGHT,VIC,-36.730,146.960,Delivery Area
3186,BRIGHTON,VIC,-37.910,144.990,Delivery Area
3187,BRIGHTON EAST,VIC,-37.900,145.000,Delivery Area
3186,BRIGHTON NORTH,VIC,-37.910,144.990,Delivery Area
