Postcode,Suburb,State,Lat,Lon,Category
7030,LAKE SORELL,TAS,-42.420,147.140,Delivery Area
7140,LAKE ST CLAIR,TAS,-42.730,147.030,Delivery Area
7267,LALLA,TAS,-41.220,147.140,Delivery Area
7275,LANENA,TAS,-41.310,146.970,Delivery Area
7325,LAPOINYA,TAS,-41.070,145.630,Delivery Area
7307,LATROBE,TAS,-41.190,146.610,Delivery Area
7021,LAUDERDALE,TAS,-42.900,147.480,Delivery Area
7250,LAUNCESTON,TAS,-41.460,147.080,Delivery Area
7140,LAWITTA,TAS,-42.730,147.030,Delivery Area
7254,LEBRINA,TAS,-41.020,147.170,Delivery Area
7255,LEEKA,TAS,-40.040,147.950,Delivery Area
7252,LEFROY,TAS,-41.030,146.950,Delivery Area
7277,LEGANA,TAS,-41.380,146.970,Delivery Area
7263,LEGERWOOD,TAS,-41.290,147.790,Delivery Area
7315,LEITH,TAS,-41.210,146.180,Delivery Area
7120,LEMONT,TAS,-42.330,147.460,Delivery Area
7008,LENAH VALLEY,TAS,-42.870,147.280,Delivery Area
7054,LESLIE VALE,TAS,-43.050,147.260,Delivery Area
7120,LEVENDALE,TAS,-42.330,147.460,Delivery Area
7173,LEWISHAM,TAS,-42.870,147.640,Delivery Area
7030,LIAWENEE,TAS,-42.420,147.140,Delivery Area
7304,LIENA,TAS,-41.820,146.680,Delivery Area
7260,LIETINNA,TAS,-41.150,147.410,Delivery Area
7301,LIFFEY,TAS,-41.620,146.990,Delivery Area
7330,LILEAH,TAS,-40.930,145.190,Delivery Area
7310,LILLICO,TAS,-41.240,146.320,Delivery Area
7268,LILYDALE,TAS,-41.250,147.220,Delivery Area
7015,LINDISFARNE,TAS,-42.840,147.350,Delivery Area
7260,LISLE,TAS,-41.150,147.410,Delivery Area
7140,LITTLE PINE LAGOON,TAS,-42.730,147.030,Delivery Area
7190,LITTLE SWANPORT,TAS,-41.960,148.160,Delivery Area
7255,LOCCOTA,TAS,-40.040,147.950,Delivery Area
7275,LOIRA,TAS,-41.310,146.970,Delivery Area
7140,LONDON LAKES,TAS,-42.730,147.030,Delivery Area
7253,LONG REACH,TAS,-41.130,146.870,Delivery Area
7301,LONGFORD,TAS,-41.620,146.990,Delivery Area
7150,LONGLEY,TAS,-43.360,147.330,Delivery Area
7109,LONNAVALE,TAS,-42.960,147.080,Delivery Area
7315,LOONGANA,TAS,-41.210,146.180,Delivery Area
7256,LOORANA,TAS,-39.780,143.900,Delivery Area
7306,LORINNA,TAS,-41.280,146.320,Delivery Area
7216,LOTTAH,TAS,-41.300,148.320,Delivery Area
7253,LOW HEAD,TAS,-41.130,146.870,Delivery Area
7306,LOWER BARRINGTON,TAS,-41.280,146.320,Delivery Area
7306,LOWER BEULAH,TAS,-41.280,146.320,Delivery Area
7109,LOWER LONGLEY,TAS,-42.960,147.080,Delivery Area
7030,LOWER MARSHES,TAS,-42.420,147.140,Delivery Area
7005,LOWER SANDY BAY,TAS,-42.900,147.310,Delivery Area
7054,LOWER SNUG,TAS,-43.050,147.260,Delivery Area
7267,LOWER TURNERS MARSH,TAS,-41.220,147.140,Delivery Area
7109,LOWER WATTLE GROVE,TAS,-42.960,147.080,Delivery Area
7310,LOWER WILMOT,TAS,-41.240,146.320,Delivery Area
7316,LOYETEA,TAS,-41.170,145.970,Delivery Area
7109,LUCASTON,TAS,-42.960,147.080,Delivery Area
7255,LUGHRATA,TAS,-40.040,147.950,Delivery Area
7321,LUINA,TAS,-40.850,145.310,Delivery Area
